PlateID,Description,Email,Plate type,Montage XY,Tile overlap,Objective,Transfection date,Transfection time,Primary channel,ICC,ICC start,Brightfield,Make Stacks,FP1 Frames,FP1 ms_per_frames (ms),FP2 Frames,FP2 ms_per_frames (ms),FP3 Frames,FP3 ms_per_frames (ms),FP4 Frames,FP4 ms_per_frames (ms),Use DMD,Pattern channel,Pattern exposure,i1,i2,i3,t1,t2,t3,control group,microscope,binning,specify_coordinates,,,,
0,A08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,A09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,A10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,A11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,A12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
0,B04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
0,B05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,B12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
0,C05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,C12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,D12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,E12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,F12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,G12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H01,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H02,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H03,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H04,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H05,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H06,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H07,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H08,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H09,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H10,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H11,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,H12,NA,NA,NA,NA,mApple,100,NA,NA,NA,NA,NA,NA,GFP,50,RFP,150,DAPI,50,0,0,Rat,iPSC derived neurons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
